_unit_id;_created_at;_golden;_id;_missed;_started_at;_tainted;_channel;_trust;_worker_id;_country;_region;_city;_ip;crowd_ans;gt;gt_conf;pic_url;question_n;v1;v10;v2;v3;v4;v5;v6;v7;v8;v9
2167332965;2/22/2019 00:01:06;false;4547810102;;2/21/2019 23:59:48;false;elite;1.0;44541367;VEN;25;Caracas;186.167.244.41;Haiti;Haiti;Liechtenstein;https://i.imgur.com/M5b6dLD.jpg;4;Cocos islands;Micronesia;Afghanistan;Liechtenstein;Cuba;Turkey;Haiti;Colombia;Papua new guinea;Cambodia
2167332965;2/22/2019 00:01:51;false;4547812896;;2/22/2019 00:01:13;false;elite;1.0;34334155;VEN;13;Barquisimeto;190.200.177.38;Haiti;Haiti;Liechtenstein;https://i.imgur.com/M5b6dLD.jpg;4;Cocos islands;Micronesia;Afghanistan;Liechtenstein;Cuba;Turkey;Haiti;Colombia;Papua new guinea;Cambodia
2167332965;2/22/2019 00:03:17;false;4547817531;;2/22/2019 00:02:35;false;neodev;1.0;39093867;VEN;4;Turmero;200.82.208.2;Haiti;Haiti;Liechtenstein;https://i.imgur.com/M5b6dLD.jpg;4;Cocos islands;Micronesia;Afghanistan;Liechtenstein;Cuba;Turkey;Haiti;Colombia;Papua new guinea;Cambodia
2167332965;2/22/2019 00:03:23;false;4547817919;;2/22/2019 00:02:06;false;neodev;875;44778554;MEX;9;Mexico;189.225.231.177;Haiti;Haiti;Liechtenstein;https://i.imgur.com/M5b6dLD.jpg;4;Cocos islands;Micronesia;Afghanistan;Liechtenstein;Cuba;Turkey;Haiti;Colombia;Papua new guinea;Cambodia
2167332965;2/22/2019 00:03:32;false;4547818456;;2/22/2019 00:02:47;false;neodev;1.0;44344153;VEN;13;Barquisimeto;190.142.97.191;Haiti;Haiti;Liechtenstein;https://i.imgur.com/M5b6dLD.jpg;4;Cocos islands;Micronesia;Afghanistan;Liechtenstein;Cuba;Turkey;Haiti;Colombia;Papua new guinea;Cambodia
2167332965;2/22/2019 00:04:04;false;4547820638;;2/22/2019 00:02:44;false;elite;1.0;44745898;VEN;7;Valencia;181.208.3.4;Haiti;Haiti;Liechtenstein;https://i.imgur.com/M5b6dLD.jpg;4;Cocos islands;Micronesia;Afghanistan;Liechtenstein;Cuba;Turkey;Haiti;Colombia;Papua new guinea;Cambodia
2167332965;2/22/2019 00:04:30;false;4547822069;;2/22/2019 00:01:57;false;elite;1.0;35271549;VNM;44;Hanoi;113.23.52.186;Haiti;Haiti;Liechtenstein;https://i.imgur.com/M5b6dLD.jpg;4;Cocos islands;Micronesia;Afghanistan;Liechtenstein;Cuba;Turkey;Haiti;Colombia;Papua new guinea;Cambodia
2167332965;2/22/2019 00:04:59;false;4547823820;;2/22/2019 00:02:10;false;elite;1.0;43703303;RUS;53;Novosibirsk;94.180.48.45;Haiti;Haiti;Liechtenstein;https://i.imgur.com/M5b6dLD.jpg;4;Cocos islands;Micronesia;Afghanistan;Liechtenstein;Cuba;Turkey;Haiti;Colombia;Papua new guinea;Cambodia
2167332965;2/22/2019 00:05:59;false;4547827816;;2/22/2019 00:02:52;false;elite;1.0;45089046;VEN;6;Puerto Ordaz;190.207.112.39;Haiti;Haiti;Liechtenstein;https://i.imgur.com/M5b6dLD.jpg;4;Cocos islands;Micronesia;Afghanistan;Liechtenstein;Cuba;Turkey;Haiti;Colombia;Papua new guinea;Cambodia
2167332965;2/22/2019 00:06:05;false;4547828212;;2/22/2019 00:01:18;false;elite;1.0;44621681;EGY;11;Cairo;41.237.45.155;Haiti;Haiti;Liechtenstein;https://i.imgur.com/M5b6dLD.jpg;4;Cocos islands;Micronesia;Afghanistan;Liechtenstein;Cuba;Turkey;Haiti;Colombia;Papua new guinea;Cambodia
2167332966;2/22/2019 00:03:39;false;4547818849;;2/22/2019 00:01:07;false;elite;1.0;44541367;VEN;25;Caracas;186.167.244.41;Hungary;Hungary;Italy;https://i.imgur.com/wr700Q1.jpg;5;Jordan;Central african rep;Costa rica;Yugoslavia;Hungary;Algeria;Italy;Eritrea;Estonia;Tunisia
2167332966;2/22/2019 00:04:01;false;4547820312;;2/22/2019 00:03:28;false;clixsense;1.0;42684138;BIH;1;Mostar;31.185.119.224;Hungary;Hungary;Italy;https://i.imgur.com/wr700Q1.jpg;5;Jordan;Central african rep;Costa rica;Yugoslavia;Hungary;Algeria;Italy;Eritrea;Estonia;Tunisia
2167332966;2/22/2019 00:04:52;false;4547823511;;2/22/2019 00:03:35;false;elite;1.0;43837474;VEN;7;Valencia;190.205.227.236;Hungary;Hungary;Italy;https://i.imgur.com/wr700Q1.jpg;5;Jordan;Central african rep;Costa rica;Yugoslavia;Hungary;Algeria;Italy;Eritrea;Estonia;Tunisia
2167332966;2/22/2019 00:05:26;false;4547825512;;2/22/2019 00:03:20;false;neodev;1.0;39093867;VEN;4;Turmero;200.82.208.2;Hungary;Hungary;Italy;https://i.imgur.com/wr700Q1.jpg;5;Jordan;Central african rep;Costa rica;Yugoslavia;Hungary;Algeria;Italy;Eritrea;Estonia;Tunisia
2167332966;2/22/2019 00:05:50;false;4547827132;;2/22/2019 00:03:25;false;neodev;875;44778554;MEX;9;Mexico;189.225.231.177;Hungary;Hungary;Italy;https://i.imgur.com/wr700Q1.jpg;5;Jordan;Central african rep;Costa rica;Yugoslavia;Hungary;Algeria;Italy;Eritrea;Estonia;Tunisia
2167332966;2/22/2019 00:06:08;false;4547828331;;2/22/2019 00:02:56;false;neodev;1.0;44980817;VEN;4;Maracay;190.38.33.19;Hungary;Hungary;Italy;https://i.imgur.com/wr700Q1.jpg;5;Jordan;Central african rep;Costa rica;Yugoslavia;Hungary;Algeria;Italy;Eritrea;Estonia;Tunisia
2167332966;2/22/2019 00:06:14;false;4547828638;;2/22/2019 00:02:53;false;neodev;1.0;44006945;VEN;7;Valencia;200.90.75.157;Hungary;Hungary;Italy;https://i.imgur.com/wr700Q1.jpg;5;Jordan;Central african rep;Costa rica;Yugoslavia;Hungary;Algeria;Italy;Eritrea;Estonia;Tunisia
2167332966;2/22/2019 00:07:45;false;4547834433;;2/22/2019 00:03:16;false;neodev;1.0;43776072;VEN;;;186.88.121.15;Hungary;Hungary;Italy;https://i.imgur.com/wr700Q1.jpg;5;Jordan;Central african rep;Costa rica;Yugoslavia;Hungary;Algeria;Italy;Eritrea;Estonia;Tunisia
2167332966;2/22/2019 00:08:50;false;4547838251;;2/22/2019 00:03:10;false;neodev;1.0;44057195;VEN;4;Turmero;201.208.123.78;Hungary;Hungary;Italy;https://i.imgur.com/wr700Q1.jpg;5;Jordan;Central african rep;Costa rica;Yugoslavia;Hungary;Algeria;Italy;Eritrea;Estonia;Tunisia
2167332966;2/22/2019 00:10:46;false;4547844594;;2/22/2019 00:04:05;false;clixsense;1.0;44933971;VEN;25;Caracas;201.243.249.137;Hungary;Hungary;Italy;https://i.imgur.com/wr700Q1.jpg;5;Jordan;Central african rep;Costa rica;Yugoslavia;Hungary;Algeria;Italy;Eritrea;Estonia;Tunisia
2167332967;2/22/2019 00:03:39;false;4547818843;;2/22/2019 00:01:07;false;elite;1.0;44541367;VEN;25;Caracas;186.167.244.41;Indonesia;Indonesia;Monaco;https://i.imgur.com/7Ajcuai.jpg;6;Swaziland;Netherlands antilles;Bolivia;Indonesia;South africa;Honduras;Turkey;Virgin islands (british);Venezuela;Monaco
2167332967;2/22/2019 00:04:01;false;4547820334;;2/22/2019 00:03:28;false;clixsense;1.0;42684138;BIH;1;Mostar;31.185.119.224;Indonesia;Indonesia;Monaco;https://i.imgur.com/7Ajcuai.jpg;6;Swaziland;Netherlands antilles;Bolivia;Indonesia;South africa;Honduras;Turkey;Virgin islands (british);Venezuela;Monaco
2167332967;2/22/2019 00:04:52;false;4547823519;;2/22/2019 00:03:35;false;elite;1.0;43837474;VEN;7;Valencia;190.205.227.236;Indonesia;Indonesia;Monaco;https://i.imgur.com/7Ajcuai.jpg;6;Swaziland;Netherlands antilles;Bolivia;Indonesia;South africa;Honduras;Turkey;Virgin islands (british);Venezuela;Monaco
2167332967;2/22/2019 00:05:26;false;4547825490;;2/22/2019 00:03:20;false;neodev;1.0;39093867;VEN;4;Turmero;200.82.208.2;Monaco;Indonesia;Monaco;https://i.imgur.com/7Ajcuai.jpg;6;Swaziland;Netherlands antilles;Bolivia;Indonesia;South africa;Honduras;Turkey;Virgin islands (british);Venezuela;Monaco
2167332967;2/22/2019 00:05:50;false;4547827135;;2/22/2019 00:03:25;false;neodev;875;44778554;MEX;9;Mexico;189.225.231.177;Swaziland;Indonesia;Monaco;https://i.imgur.com/7Ajcuai.jpg;6;Swaziland;Netherlands antilles;Bolivia;Indonesia;South africa;Honduras;Turkey;Virgin islands (british);Venezuela;Monaco
2167332967;2/22/2019 00:06:08;false;4547828322;;2/22/2019 00:02:56;false;neodev;1.0;44980817;VEN;4;Maracay;190.38.33.19;Indonesia;Indonesia;Monaco;https://i.imgur.com/7Ajcuai.jpg;6;Swaziland;Netherlands antilles;Bolivia;Indonesia;South africa;Honduras;Turkey;Virgin islands (british);Venezuela;Monaco
2167332967;2/22/2019 00:06:14;false;4547828676;;2/22/2019 00:02:53;false;neodev;1.0;44006945;VEN;7;Valencia;200.90.75.157;Indonesia;Indonesia;Monaco;https://i.imgur.com/7Ajcuai.jpg;6;Swaziland;Netherlands antilles;Bolivia;Indonesia;South africa;Honduras;Turkey;Virgin islands (british);Venezuela;Monaco
2167332967;2/22/2019 00:07:45;false;4547834405;;2/22/2019 00:03:16;false;neodev;1.0;43776072;VEN;;;186.88.121.15;Monaco;Indonesia;Monaco;https://i.imgur.com/7Ajcuai.jpg;6;Swaziland;Netherlands antilles;Bolivia;Indonesia;South africa;Honduras;Turkey;Virgin islands (british);Venezuela;Monaco
2167332967;2/22/2019 00:08:50;false;4547838235;;2/22/2019 00:03:10;false;neodev;1.0;44057195;VEN;4;Turmero;201.208.123.78;Monaco;Indonesia;Monaco;https://i.imgur.com/7Ajcuai.jpg;6;Swaziland;Netherlands antilles;Bolivia;Indonesia;South africa;Honduras;Turkey;Virgin islands (british);Venezuela;Monaco
2167332967;2/22/2019 00:10:46;false;4547844630;;2/22/2019 00:04:05;false;clixsense;1.0;44933971;VEN;25;Caracas;201.243.249.137;Indonesia;Indonesia;Monaco;https://i.imgur.com/7Ajcuai.jpg;6;Swaziland;Netherlands antilles;Bolivia;Indonesia;South africa;Honduras;Turkey;Virgin islands (british);Venezuela;Monaco
2167332968;2/22/2019 00:03:39;false;4547818837;;2/22/2019 00:01:07;false;elite;1.0;44541367;VEN;25;Caracas;186.167.244.41;Ivory coast;Ireland;Ivory coast;https://i.imgur.com/jk9WUp0.jpg;7;Ivory coast;Morocco;Uganda;Zaire;American samoa;Honduras;Belarus;Kuwait;Luxembourg;Ireland
2167332968;2/22/2019 00:04:01;false;4547820289;;2/22/2019 00:03:28;false;clixsense;1.0;42684138;BIH;1;Mostar;31.185.119.224;Ireland;Ireland;Ivory coast;https://i.imgur.com/jk9WUp0.jpg;7;Ivory coast;Morocco;Uganda;Zaire;American samoa;Honduras;Belarus;Kuwait;Luxembourg;Ireland
2167332968;2/22/2019 00:04:52;false;4547823501;;2/22/2019 00:03:35;false;elite;1.0;43837474;VEN;7;Valencia;190.205.227.236;Ivory coast;Ireland;Ivory coast;https://i.imgur.com/jk9WUp0.jpg;7;Ivory coast;Morocco;Uganda;Zaire;American samoa;Honduras;Belarus;Kuwait;Luxembourg;Ireland
2167332968;2/22/2019 00:05:26;false;4547825502;;2/22/2019 00:03:20;false;neodev;1.0;39093867;VEN;4;Turmero;200.82.208.2;Ivory coast;Ireland;Ivory coast;https://i.imgur.com/jk9WUp0.jpg;7;Ivory coast;Morocco;Uganda;Zaire;American samoa;Honduras;Belarus;Kuwait;Luxembourg;Ireland
2167332968;2/22/2019 00:05:50;false;4547827139;;2/22/2019 00:03:25;false;neodev;875;44778554;MEX;9;Mexico;189.225.231.177;Ireland;Ireland;Ivory coast;https://i.imgur.com/jk9WUp0.jpg;7;Ivory coast;Morocco;Uganda;Zaire;American samoa;Honduras;Belarus;Kuwait;Luxembourg;Ireland
2167332968;2/22/2019 00:06:08;false;4547828327;;2/22/2019 00:02:56;false;neodev;1.0;44980817;VEN;4;Maracay;190.38.33.19;Ireland;Ireland;Ivory coast;https://i.imgur.com/jk9WUp0.jpg;7;Ivory coast;Morocco;Uganda;Zaire;American samoa;Honduras;Belarus;Kuwait;Luxembourg;Ireland
2167332968;2/22/2019 00:06:14;false;4547828660;;2/22/2019 00:02:53;false;neodev;1.0;44006945;VEN;7;Valencia;200.90.75.157;Ireland;Ireland;Ivory coast;https://i.imgur.com/jk9WUp0.jpg;7;Ivory coast;Morocco;Uganda;Zaire;American samoa;Honduras;Belarus;Kuwait;Luxembourg;Ireland
2167332968;2/22/2019 00:07:45;false;4547834437;;2/22/2019 00:03:16;false;neodev;1.0;43776072;VEN;;;186.88.121.15;Ireland;Ireland;Ivory coast;https://i.imgur.com/jk9WUp0.jpg;7;Ivory coast;Morocco;Uganda;Zaire;American samoa;Honduras;Belarus;Kuwait;Luxembourg;Ireland
2167332968;2/22/2019 00:08:50;false;4547838239;;2/22/2019 00:03:10;false;neodev;1.0;44057195;VEN;4;Turmero;201.208.123.78;Ireland;Ireland;Ivory coast;https://i.imgur.com/jk9WUp0.jpg;7;Ivory coast;Morocco;Uganda;Zaire;American samoa;Honduras;Belarus;Kuwait;Luxembourg;Ireland
2167332968;2/22/2019 00:10:46;false;4547844640;;2/22/2019 00:04:05;false;clixsense;1.0;44933971;VEN;25;Caracas;201.243.249.137;Ivory coast;Ireland;Ivory coast;https://i.imgur.com/jk9WUp0.jpg;7;Ivory coast;Morocco;Uganda;Zaire;American samoa;Honduras;Belarus;Kuwait;Luxembourg;Ireland
2167332969;2/22/2019 00:03:39;false;4547818831;;2/22/2019 00:01:07;false;elite;1.0;44541367;VEN;25;Caracas;186.167.244.41;Romania;Moldova;Romania;https://i.imgur.com/r5R7ipF.jpg;8;Sierra leone;Palau;Germany;New caledonia;Falkland islands (malvinas);Romania;Marshall islands;Moldova;United kingdom;Australia
2167332969;2/22/2019 00:04:01;false;4547820303;;2/22/2019 00:03:28;false;clixsense;1.0;42684138;BIH;1;Mostar;31.185.119.224;Romania;Moldova;Romania;https://i.imgur.com/r5R7ipF.jpg;8;Sierra leone;Palau;Germany;New caledonia;Falkland islands (malvinas);Romania;Marshall islands;Moldova;United kingdom;Australia
2167332969;2/22/2019 00:04:52;false;4547823514;;2/22/2019 00:03:35;false;elite;1.0;43837474;VEN;7;Valencia;190.205.227.236;Moldova;Moldova;Romania;https://i.imgur.com/r5R7ipF.jpg;8;Sierra leone;Palau;Germany;New caledonia;Falkland islands (malvinas);Romania;Marshall islands;Moldova;United kingdom;Australia
2167332969;2/22/2019 00:05:26;false;4547825478;;2/22/2019 00:03:20;false;neodev;1.0;39093867;VEN;4;Turmero;200.82.208.2;Romania;Moldova;Romania;https://i.imgur.com/r5R7ipF.jpg;8;Sierra leone;Palau;Germany;New caledonia;Falkland islands (malvinas);Romania;Marshall islands;Moldova;United kingdom;Australia
2167332969;2/22/2019 00:05:50;false;4547827143;;2/22/2019 00:03:25;false;neodev;875;44778554;MEX;9;Mexico;189.225.231.177;Moldova;Moldova;Romania;https://i.imgur.com/r5R7ipF.jpg;8;Sierra leone;Palau;Germany;New caledonia;Falkland islands (malvinas);Romania;Marshall islands;Moldova;United kingdom;Australia
2167332969;2/22/2019 00:06:08;false;4547828324;;2/22/2019 00:02:56;false;neodev;1.0;44980817;VEN;4;Maracay;190.38.33.19;Romania;Moldova;Romania;https://i.imgur.com/r5R7ipF.jpg;8;Sierra leone;Palau;Germany;New caledonia;Falkland islands (malvinas);Romania;Marshall islands;Moldova;United kingdom;Australia
2167332969;2/22/2019 00:06:14;false;4547828668;;2/22/2019 00:02:53;false;neodev;1.0;44006945;VEN;7;Valencia;200.90.75.157;Moldova;Moldova;Romania;https://i.imgur.com/r5R7ipF.jpg;8;Sierra leone;Palau;Germany;New caledonia;Falkland islands (malvinas);Romania;Marshall islands;Moldova;United kingdom;Australia
2167332969;2/22/2019 00:07:45;false;4547834414;;2/22/2019 00:03:16;false;neodev;1.0;43776072;VEN;;;186.88.121.15;Moldova;Moldova;Romania;https://i.imgur.com/r5R7ipF.jpg;8;Sierra leone;Palau;Germany;New caledonia;Falkland islands (malvinas);Romania;Marshall islands;Moldova;United kingdom;Australia
2167332969;2/22/2019 00:08:50;false;4547838245;;2/22/2019 00:03:10;false;neodev;1.0;44057195;VEN;4;Turmero;201.208.123.78;Moldova;Moldova;Romania;https://i.imgur.com/r5R7ipF.jpg;8;Sierra leone;Palau;Germany;New caledonia;Falkland islands (malvinas);Romania;Marshall islands;Moldova;United kingdom;Australia
2167332969;2/22/2019 00:10:46;false;4547844606;;2/22/2019 00:04:05;false;clixsense;1.0;44933971;VEN;25;Caracas;201.243.249.137;Moldova;Moldova;Romania;https://i.imgur.com/r5R7ipF.jpg;8;Sierra leone;Palau;Germany;New caledonia;Falkland islands (malvinas);Romania;Marshall islands;Moldova;United kingdom;Australia
2167332970;2/22/2019 00:04:17;false;4547821357;;2/22/2019 00:03:35;false;neodev;1.0;44344153;VEN;13;Barquisimeto;190.142.97.191;New zealand;New zealand;Australia;https://i.imgur.com/s7xtjSY.jpg;9;New zealand;Mexico;Fiji;Cyprus;Australia;Saint lucia;Syrian arab republic;Christmas island;Grenada;Lithuania
2167332970;2/22/2019 00:04:28;false;4547821948;;2/22/2019 00:03:45;false;neodev;1.0;44301494;VEN;2;Barcelona;181.208.86.230;New zealand;New zealand;Australia;https://i.imgur.com/s7xtjSY.jpg;9;New zealand;Mexico;Fiji;Cyprus;Australia;Saint lucia;Syrian arab republic;Christmas island;Grenada;Lithuania
2167332970;2/22/2019 00:04:30;false;4547822020;;2/22/2019 00:03:35;false;elite;1.0;44674889;BIH;1;Sarajevo;109.175.103.205;New zealand;New zealand;Australia;https://i.imgur.com/s7xtjSY.jpg;9;New zealand;Mexico;Fiji;Cyprus;Australia;Saint lucia;Syrian arab republic;Christmas island;Grenada;Lithuania
2167332970;2/22/2019 00:04:50;false;4547823377;;2/22/2019 00:03:48;false;neodev;1.0;11064916;BOL;4;La Paz;181.188.161.186;New zealand;New zealand;Australia;https://i.imgur.com/s7xtjSY.jpg;9;New zealand;Mexico;Fiji;Cyprus;Australia;Saint lucia;Syrian arab republic;Christmas island;Grenada;Lithuania
2167332970;2/22/2019 00:04:51;false;4547823430;;2/22/2019 00:04:08;false;elite;1.0;44745898;VEN;7;Valencia;181.208.3.4;New zealand;New zealand;Australia;https://i.imgur.com/s7xtjSY.jpg;9;New zealand;Mexico;Fiji;Cyprus;Australia;Saint lucia;Syrian arab republic;Christmas island;Grenada;Lithuania
2167332970;2/22/2019 00:05:09;false;4547824457;;2/22/2019 00:04:03;false;clixsense;1.0;42684138;BIH;1;Mostar;31.185.119.224;New zealand;New zealand;Australia;https://i.imgur.com/s7xtjSY.jpg;9;New zealand;Mexico;Fiji;Cyprus;Australia;Saint lucia;Syrian arab republic;Christmas island;Grenada;Lithuania
2167332970;2/22/2019 00:05:10;false;4547824535;;2/22/2019 00:03:49;false;clixsense;1.0;44101988;IND;16;Mumbai;49.33.209.152;New zealand;New zealand;Australia;https://i.imgur.com/s7xtjSY.jpg;9;New zealand;Mexico;Fiji;Cyprus;Australia;Saint lucia;Syrian arab republic;Christmas island;Grenada;Lithuania
2167332970;2/22/2019 00:05:18;false;4547825090;;2/22/2019 00:04:19;false;elite;1.0;34334155;VEN;13;Barquisimeto;190.200.177.38;New zealand;New zealand;Australia;https://i.imgur.com/s7xtjSY.jpg;9;New zealand;Mexico;Fiji;Cyprus;Australia;Saint lucia;Syrian arab republic;Christmas island;Grenada;Lithuania
2167332970;2/22/2019 00:05:25;false;4547825413;;2/22/2019 00:03:36;false;neodev;1.0;44403422;VEN;25;Caracas;190.38.186.123;Australia;New zealand;Australia;https://i.imgur.com/s7xtjSY.jpg;9;New zealand;Mexico;Fiji;Cyprus;Australia;Saint lucia;Syrian arab republic;Christmas island;Grenada;Lithuania
2167332970;2/22/2019 00:06:01;false;4547827958;;2/22/2019 00:03:40;false;elite;1.0;44541367;VEN;25;Caracas;186.167.244.41;New zealand;New zealand;Australia;https://i.imgur.com/s7xtjSY.jpg;9;New zealand;Mexico;Fiji;Cyprus;Australia;Saint lucia;Syrian arab republic;Christmas island;Grenada;Lithuania
2167332971;2/22/2019 00:04:17;false;4547821352;;2/22/2019 00:03:35;false;neodev;1.0;44344153;VEN;13;Barquisimeto;190.142.97.191;Norway;Norway;Iceland;https://i.imgur.com/ArkV6mr.jpg;10;Iceland;Italy;Cape verde;Benin;Norway;Colombia;United states;Namibia;Australia;Slovakia
2167332971;2/22/2019 00:04:28;false;4547821941;;2/22/2019 00:03:45;false;neodev;1.0;44301494;VEN;2;Barcelona;181.208.86.230;Norway;Norway;Iceland;https://i.imgur.com/ArkV6mr.jpg;10;Iceland;Italy;Cape verde;Benin;Norway;Colombia;United states;Namibia;Australia;Slovakia
2167332971;2/22/2019 00:04:30;false;4547822025;;2/22/2019 00:03:35;false;elite;1.0;44674889;BIH;1;Sarajevo;109.175.103.205;Norway;Norway;Iceland;https://i.imgur.com/ArkV6mr.jpg;10;Iceland;Italy;Cape verde;Benin;Norway;Colombia;United states;Namibia;Australia;Slovakia
2167332971;2/22/2019 00:04:50;false;4547823390;;2/22/2019 00:03:48;false;neodev;1.0;11064916;BOL;4;La Paz;181.188.161.186;Norway;Norway;Iceland;https://i.imgur.com/ArkV6mr.jpg;10;Iceland;Italy;Cape verde;Benin;Norway;Colombia;United states;Namibia;Australia;Slovakia
2167332971;2/22/2019 00:04:51;false;4547823407;;2/22/2019 00:04:08;false;elite;1.0;44745898;VEN;7;Valencia;181.208.3.4;Norway;Norway;Iceland;https://i.imgur.com/ArkV6mr.jpg;10;Iceland;Italy;Cape verde;Benin;Norway;Colombia;United states;Namibia;Australia;Slovakia
2167332971;2/22/2019 00:05:09;false;4547824474;;2/22/2019 00:04:03;false;clixsense;1.0;42684138;BIH;1;Mostar;31.185.119.224;Norway;Norway;Iceland;https://i.imgur.com/ArkV6mr.jpg;10;Iceland;Italy;Cape verde;Benin;Norway;Colombia;United states;Namibia;Australia;Slovakia
2167332971;2/22/2019 00:05:10;false;4547824516;;2/22/2019 00:03:49;false;clixsense;1.0;44101988;IND;16;Mumbai;49.33.209.152;Norway;Norway;Iceland;https://i.imgur.com/ArkV6mr.jpg;10;Iceland;Italy;Cape verde;Benin;Norway;Colombia;United states;Namibia;Australia;Slovakia
2167332971;2/22/2019 00:05:18;false;4547825115;;2/22/2019 00:04:19;false;elite;1.0;34334155;VEN;13;Barquisimeto;190.200.177.38;Norway;Norway;Iceland;https://i.imgur.com/ArkV6mr.jpg;10;Iceland;Italy;Cape verde;Benin;Norway;Colombia;United states;Namibia;Australia;Slovakia
2167332971;2/22/2019 00:05:25;false;4547825420;;2/22/2019 00:03:36;false;neodev;1.0;44403422;VEN;25;Caracas;190.38.186.123;Norway;Norway;Iceland;https://i.imgur.com/ArkV6mr.jpg;10;Iceland;Italy;Cape verde;Benin;Norway;Colombia;United states;Namibia;Australia;Slovakia
2167332971;2/22/2019 00:06:01;false;4547827963;;2/22/2019 00:03:40;false;elite;1.0;44541367;VEN;25;Caracas;186.167.244.41;Norway;Norway;Iceland;https://i.imgur.com/ArkV6mr.jpg;10;Iceland;Italy;Cape verde;Benin;Norway;Colombia;United states;Namibia;Australia;Slovakia
2167332972;2/22/2019 00:04:17;false;4547821361;;2/22/2019 00:03:35;false;neodev;1.0;44344153;VEN;13;Barquisimeto;190.142.97.191;Paraguay;Paraguay;Croatia;https://i.imgur.com/Q4UZAB1.jpg;11;Croatia;Bulgaria;Paraguay;Tunisia;Palau;United states;Tonga;East timor;Italy;Brunei darussalam
2167332972;2/22/2019 00:04:28;false;4547821960;;2/22/2019 00:03:45;false;neodev;1.0;44301494;VEN;2;Barcelona;181.208.86.230;Paraguay;Paraguay;Croatia;https://i.imgur.com/Q4UZAB1.jpg;11;Croatia;Bulgaria;Paraguay;Tunisia;Palau;United states;Tonga;East timor;Italy;Brunei darussalam
2167332972;2/22/2019 00:04:30;false;4547822036;;2/22/2019 00:03:35;false;elite;1.0;44674889;BIH;1;Sarajevo;109.175.103.205;Paraguay;Paraguay;Croatia;https://i.imgur.com/Q4UZAB1.jpg;11;Croatia;Bulgaria;Paraguay;Tunisia;Palau;United states;Tonga;East timor;Italy;Brunei darussalam
2167332972;2/22/2019 00:04:50;false;4547823383;;2/22/2019 00:03:48;false;neodev;1.0;11064916;BOL;4;La Paz;181.188.161.186;Paraguay;Paraguay;Croatia;https://i.imgur.com/Q4UZAB1.jpg;11;Croatia;Bulgaria;Paraguay;Tunisia;Palau;United states;Tonga;East timor;Italy;Brunei darussalam
2167332972;2/22/2019 00:04:51;false;4547823413;;2/22/2019 00:04:08;false;elite;1.0;44745898;VEN;7;Valencia;181.208.3.4;Paraguay;Paraguay;Croatia;https://i.imgur.com/Q4UZAB1.jpg;11;Croatia;Bulgaria;Paraguay;Tunisia;Palau;United states;Tonga;East timor;Italy;Brunei darussalam
2167332972;2/22/2019 00:05:09;false;4547824466;;2/22/2019 00:04:03;false;clixsense;1.0;42684138;BIH;1;Mostar;31.185.119.224;Paraguay;Paraguay;Croatia;https://i.imgur.com/Q4UZAB1.jpg;11;Croatia;Bulgaria;Paraguay;Tunisia;Palau;United states;Tonga;East timor;Italy;Brunei darussalam
2167332972;2/22/2019 00:05:10;false;4547824531;;2/22/2019 00:03:49;false;clixsense;1.0;44101988;IND;16;Mumbai;49.33.209.152;Paraguay;Paraguay;Croatia;https://i.imgur.com/Q4UZAB1.jpg;11;Croatia;Bulgaria;Paraguay;Tunisia;Palau;United states;Tonga;East timor;Italy;Brunei darussalam
2167332972;2/22/2019 00:05:18;false;4547825106;;2/22/2019 00:04:19;false;elite;1.0;34334155;VEN;13;Barquisimeto;190.200.177.38;Paraguay;Paraguay;Croatia;https://i.imgur.com/Q4UZAB1.jpg;11;Croatia;Bulgaria;Paraguay;Tunisia;Palau;United states;Tonga;East timor;Italy;Brunei darussalam
2167332972;2/22/2019 00:05:25;false;4547825392;;2/22/2019 00:03:36;false;neodev;1.0;44403422;VEN;25;Caracas;190.38.186.123;Croatia;Paraguay;Croatia;https://i.imgur.com/Q4UZAB1.jpg;11;Croatia;Bulgaria;Paraguay;Tunisia;Palau;United states;Tonga;East timor;Italy;Brunei darussalam
2167332972;2/22/2019 00:06:01;false;4547827940;;2/22/2019 00:03:40;false;elite;1.0;44541367;VEN;25;Caracas;186.167.244.41;Paraguay;Paraguay;Croatia;https://i.imgur.com/Q4UZAB1.jpg;11;Croatia;Bulgaria;Paraguay;Tunisia;Palau;United states;Tonga;East timor;Italy;Brunei darussalam
2167332973;2/22/2019 00:04:17;false;4547821354;;2/22/2019 00:03:35;false;neodev;1.0;44344153;VEN;13;Barquisimeto;190.142.97.191;Senegal;Senegal;Mali;https://i.imgur.com/ftGBfn4.jpg;12;Italy;Mali;Nepal;Virgin islands (u.s.);Philippines;Senegal;Tanzania;Cayman islands;Finland;Nauru
2167332973;2/22/2019 00:04:28;false;4547821954;;2/22/2019 00:03:45;false;neodev;1.0;44301494;VEN;2;Barcelona;181.208.86.230;Senegal;Senegal;Mali;https://i.imgur.com/ftGBfn4.jpg;12;Italy;Mali;Nepal;Virgin islands (u.s.);Philippines;Senegal;Tanzania;Cayman islands;Finland;Nauru
